"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";Estoque;SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo, Modelo Fabricante)";Sexo;"Faixa etária";Custo
top-cropped-em-microfibra-tomara-que-caia-bordo-9001;"Top Cropped em Microfibra Tomara Que Caia Bordô 9001";"Sutiãs > Sutiãs por 49 reais cada!, Croppeds, Coleções > Rouge, OUTLET > Croppeds, #DuhLovers > Pamela Otero, 48 Horas\, 48 modelos por 48 reais, 3 Sutiãs por R$129 ";Cor;Bordô;Tamanho;"P (42)";;;149.00;49.00;0.20;8.00;16.00;35.00;4;9001BORP;;SIM;NÃO;;"Top Cropped em Microfibra Tomara Que Caia Bordo 9001";"Top Cropped em Microfibra Tomara Que Caia Bordô 9001";;"Duhellen Lingerie";SIM;9001BORP;Feminino;Adulto;30.00
calcinha-sem-costura-fio-dental-elegance-duhellen-preto-1013;"Calcinha Sem Costura Fio Dental Elegance Duhellen Preto 1013";"Calcinhas > Básicas, Calcinhas > Fio Dental Duplo, Calcinhas > Sem Costura, Coleções > Elegance, #DuhLovers > Amanda Tayar, #DuhLovers > Andrea Maluxenas, #DuhLovers > Dra. Marianna Mármora, #DuhLovers > Kamila Smaili, #DuhLovers > Katia Carvalho, #DuhLovers > Lara Cunha, #DuhLovers > Nayane Alcantara, #DuhLovers > Pamela Otero";Cor;Preto;Tamanho;P;;;49.00;27.00;0.05;5.00;15.00;15.00;50;1013PTOP;;SIM;NÃO;;"Calcinha Sem Costura Fio Dental Elegance Duhellen Preto 1013";"Calcinha Sem Costura Fio Dental Elegance Duhellen Preto 1013";;"Duhellen Lingerie";SIM;1013PTOP;Feminino;Adulto;10.00
calcinha-sem-costura-fio-dental-elegance-duhellen-bege-1013;"Calcinha Sem Costura Fio Dental Elegance Duhellen Bege 1013";"Calcinhas > Básicas, Calcinhas > Fio Dental Duplo, Calcinhas > Sem Costura, Coleções > Elegance, #DuhLovers > Gabi Lima, #DuhLovers > Lara Cunha, #DuhLovers > Lais Crisostomo, #DuhLovers > Nayane Alcantara, #DuhLovers > Pamela Otero, #DuhLovers > Vittoria Dutra";Cor;Bege;Tamanho;P;;;49.00;27.00;0.05;5.00;15.00;15.00;11;1013BEGP;;SIM;NÃO;;"Calcinha Sem Costura Fio Dental Elegance Duhellen Bege 1013";"Calcinha Sem Costura Fio Dental Elegance Duhellen Bege 1013";;"Duhellen Lingerie";SIM;1013BEGP;Feminino;Adulto;10.00
calcinha-sem-costura-semi-fio-elegance-duhellen-preto-1014;"Calcinha Sem Costura Semi Fio Elegance Duhellen Preto 1014";"Calcinhas > Básicas, Calcinhas > Semi-fio, Calcinhas > Sem Costura, Coleções > Elegance, #DuhLovers > Gabi Lima, #DuhLovers > Katia Carvalho, #DuhLovers > Lara Cunha, #DuhLovers > Lais Crisostomo, #DuhLovers > Larissa Caetano, #DuhLovers > Pamela Otero, #DuhLovers > Sophia Marins, #DuhLovers > Vittoria Dutra";Cor;Preto;Tamanho;P;;;49.00;27.00;0.05;5.00;15.00;15.00;15;1014PTOP;;SIM;NÃO;;"Calcinha Sem Costura Semi Fio Elegance Duhellen Preto 1014";"Calcinha Sem Costura Semi Fio Elegance Duhellen Preto 1014";;"Duhellen Lingerie";SIM;1014PTOP;Feminino;Adulto;10.00
calcinha-sem-costura-semi-fio-elegance-duhellen-bege-1014;"Calcinha Sem Costura Semi Fio Elegance Duhellen Bege 1014";"Calcinhas > Básicas, Calcinhas > Semi-fio, Calcinhas > Sem Costura, Coleções > Elegance, #DuhLovers > Amanda Tayar, #DuhLovers > Andrea Maluxenas, #DuhLovers > Dra. Marianna Mármora, #DuhLovers > Kamila Smaili, #DuhLovers > Lara Cunha, #DuhLovers > Larissa Caetano, #DuhLovers > Pamela Otero, #DuhLovers > Sophia Marins";Cor;Bege;Tamanho;P;;;49.00;27.00;0.05;5.00;15.00;15.00;8;1014BEGP;;SIM;NÃO;;"Calcinha Sem Costura Semi Fio Elegance Duhellen Bege 1014";"Calcinha Sem Costura Semi Fio Elegance Duhellen Bege 1014";;"Duhellen Lingerie";SIM;1014BEGP;Feminino;Adulto;10.00
sutia-tomara-que-caia-elegance-duhellen-bege-5307;"Sutiã Tomara Que Caia Elegance Duhellen Bege 5307";"Sutiãs > Tomara Que Caia, Sutiãs > Multifuncional, Sutiãs > Sem Aro, Coleções > Elegance, 48 Horas\, 48 modelos por 48 reais, 3 Sutiãs por R$129 ";Cor;Bege;Tamanho;"P (42)";;;179.00;89.00;0.10;8.00;15.00;40.00;5;5307BEGP;7,90E+12;SIM;NÃO;;"Sutia Tomara Que Caia Elegance Duhellen Bege 5307";"Sutiã Tomara Que Caia Elegance Duhellen Bege 5307";;"Duhellen Lingerie";SIM;5307BEGP;Feminino;Adulto;30.00
sutia-tomara-que-caia-elegance-duhellen-preto-5307;"Sutiã Tomara Que Caia Elegance Duhellen Preto 5307";"Sutiãs > Tomara Que Caia, Sutiãs > Multifuncional, Sutiãs > Sem Aro, Coleções > Elegance, 48 Horas\, 48 modelos por 48 reais, 3 Sutiãs por R$129 ";Cor;Preto;Tamanho;"P (42)";;;179.00;89.00;0.10;8.00;15.00;40.00;28;5307PTOP;7,90E+12;SIM;NÃO;;"Sutia Tomara Que Caia Elegance Duhellen Preto 5307";"Sutiã Tomara Que Caia Elegance Duhellen Preto 5307";;"Duhellen Lingerie";SIM;5307PTOP;Feminino;Adulto;30.00
calcinha-tanga-cos-em-renda-larga-glam-wave-duhellen-preto-bege-1012;"Calcinha Tanga Cós Em Renda Larga Glam Wave Duhellen Preto/Bege 1012";"Calcinhas > Rendadas, Calcinhas > Tanga, Coleções > Glam Wave, OUTLET, #DuhLovers > Jessica Albuquerque, #DuhLovers > Nayane Alcantara, #DuhLovers > Sophia Marins, DUHSALE";Cor;Preto/Bege;Tamanho;P;;;49.00;17.00;0.05;5.00;15.00;15.00;1;1012PTBP;7,90E+12;SIM;NÃO;;"Calcinha Tanga Cos Em Renda Larga Glam Wave Duhellen Preto/Bege 1012";"Calcinha Tanga Cós Em Renda Larga Glam Wave Duhellen Preto/Bege 1012";;"Duhellen Lingerie";SIM;1012PTBP;Feminino;Adulto;10.00
calcinha-tanga-cos-em-renda-larga-glam-wave-duhellen-romance-tiffany-1012;"Calcinha Tanga Cós Em Renda Larga Glam Wave Duhellen Romance/Tiffany 1012";"Calcinhas > Rendadas, Calcinhas > Tanga, Coleções > Glam Wave, OUTLET, #DuhLovers > Jessica Albuquerque, #DuhLovers > Nayane Alcantara, #DuhLovers > Sophia Marins";Cor;Romance/Tiffany;Tamanho;P;;;49.00;17.00;0.05;5.00;15.00;15.00;3;1012RMTP;;SIM;NÃO;;"Calcinha Tanga Cos Em Renda Larga Glam Wave Duhellen Romance/Tiffany 1012";"Calcinha Tanga Cós Em Renda Larga Glam Wave Duhellen Romance/Tiffany ";;"Duhellen Lingerie";SIM;1012RMTP;Feminino;Adulto;10.00
calcinha-fio-duplo-cos-em-renda-larga-glam-wave-duhellen-bordo-bege-1011;"Calcinha Fio Duplo Cós Em Renda Larga Glam Wave Duhellen Bordô/Bege 1011";"Calcinhas > Fio Dental Duplo, Calcinhas > Rendadas, Coleções > Glam Wave, OUTLET, #DuhLovers > Jessica Albuquerque, #DuhLovers > Larissa Caetano, #DuhLovers > Sophia Marins, DUHSALE";Cor;Bordô/Bege;Tamanho;GG;;;49.00;17.00;0.05;5.00;15.00;15.00;1;1011BOBGG;7,90E+12;SIM;NÃO;;"Calcinha Fio Duplo Cos Em Renda Larga Glam Wave Duhellen Bordo/Bege 1011";"Calcinha Fio Duplo Cós Em Renda Larga Glam Wave Duhellen Bordô/Bege ";;"Duhellen Lingerie";SIM;1011BOBGG;Feminino;Adulto;10.00
top-com-bojo-removivel-com-renda-glam-wave-romance-tiffany-5310;"Top Com Bojo Removivel Com Renda Glam Wave Romance/Tiffany 5310";"Sutiãs > Sutiãs por 49 reais cada!, Coleções > Glam Wave, OUTLET > Croppeds, #DuhLovers > Pamela Otero, 48 Horas\, 48 modelos por 48 reais, 3 Sutiãs por R$129 , DUHSALE";Cor;Romance/Tiffany;Tamanho;"P (42)";;;119.00;49.00;0.11;16.00;5.00;22.00;1;5310RMTP;;SIM;NÃO;;"Top Com Bojo Removivel Com Renda Glam Wave Romance/Tiffany 5310";"Top Com Bojo Removivel Com Renda Glam Wave Romance/Tiffany 5310";;"Duhellen Lingerie";SIM;5310RMTP;Feminino;Adulto;30.00
top-com-bojo-removivel-com-renda-glam-wave-preto-ouro-5310;"Top Com Bojo Removivel Com Renda Glam Wave Preto/Ouro 5310";"Sutiãs > Sutiãs por 49 reais cada!, Coleções > Glam Wave, OUTLET > Croppeds, 48 Horas\, 48 modelos por 48 reais, 3 Sutiãs por R$129 ";Cor;Preto/Ouro;Tamanho;"P (42)";;;119.00;49.00;0.11;16.00;5.00;22.00;9;5310PTRP;;SIM;NÃO;;"Top Com Bojo Removivel Com Renda Glam Wave Preto/Ouro 5310";"Top Com Bojo Removivel Com Renda Glam Wave Preto/Ouro 5310";;"Duhellen Lingerie";SIM;5310PTRP;Feminino;Adulto;30.00
top-com-bojo-removivel-com-renda-glam-wave-preto-bege-5310;"Top Com Bojo Removivel Com Renda Glam Wave Preto/Bege 5310";"Sutiãs > Sutiãs por 49 reais cada!, Coleções > Glam Wave, OUTLET > Croppeds, 48 Horas\, 48 modelos por 48 reais, 3 Sutiãs por R$129 ";Cor;Preto/Bege;Tamanho;"P (42)";;;119.00;49.00;0.11;16.00;5.00;22.00;7;5310PTBP;;SIM;NÃO;;"Top Com Bojo Removivel Com Renda Glam Wave Preto/Bege 5310";"Top Com Bojo Removivel Com Renda Glam Wave Preto/Bege 5310";;"Duhellen Lingerie";SIM;5310PTBP;Feminino;Adulto;30.00
top-com-bojo-removivel-com-renda-glam-wave-bordo-bege-5310;"Top Com Bojo Removivel Com Renda Glam Wave Bordô/Bege 5310";"Sutiãs > Sutiãs por 49 reais cada!, Coleções > Glam Wave, OUTLET > Croppeds, 48 Horas\, 48 modelos por 48 reais, 3 Sutiãs por R$129 ";Cor;Bordô/Bege;Tamanho;"P (42)";;;119.00;49.00;0.11;16.00;5.00;22.00;7;5310BOBP;;SIM;NÃO;;"Top Com Bojo Removivel Com Renda Glam Wave Bordo/Bege 5310";"Top Com Bojo Removivel Com Renda Glam Wave Bordô/Bege 5310";;"Duhellen Lingerie";SIM;5310BOBP;Feminino;Adulto;30.00
top-com-bojo-removivel-com-renda-glam-wave-bege-5310;"Top Com Bojo Removivel Com Renda Glam Wave Bege 5310";"Sutiãs > Sutiãs por 49 reais cada!, Coleções > Glam Wave, OUTLET > Croppeds, #DuhLovers > Pamela Otero, 48 Horas\, 48 modelos por 48 reais, 3 Sutiãs por R$129 ";Cor;Bege;Tamanho;"P (42)";;;119.00;49.00;0.11;16.00;5.00;22.00;12;5310BEGP;;SIM;NÃO;;"Top Com Bojo Removivel Com Renda Glam Wave Bege 5310";"Top Com Bojo Removivel Com Renda Glam Wave Bege 5310";;"Duhellen Lingerie";SIM;5310BEGP;Feminino;Adulto;30.00
sutia-tomara-que-caia-super-sustentacao-bege-5311;"Sutiã Tomara Que Caia Super Sustentação Bege 5311";"Sutiãs > Tomara Que Caia > Super Sustentação, #DuhLovers > Amanda Tayar, #DuhLovers > Andrea Maluxenas, #DuhLovers > Ariane Mendes, #DuhLovers > Carol Magon, #DuhLovers > Camila Oliveira, #DuhLovers > Cati Sampaio, #DuhLovers > Consultora Dai, #DuhLovers > Dra. Marianna Mármora, #DuhLovers > Duda Mantovani, #DuhLovers > Ely Sabinno, #DuhLovers > Gabi Camargo, #DuhLovers > Gabi Frienzzo, #DuhLovers > Gabi Lima, #DuhLovers > Giulia Schwanke, #DuhLovers > Jessica Albuquerque, #DuhLovers > Jéssica Gomes, #DuhLovers > Julia Cascon, #DuhLovers > Kamila Smaili, #DuhLovers > Katia Carvalho, #DuhLovers > Kelly Silva, #DuhLovers > Lara Cunha, #DuhLovers > Lais Crisostomo, #DuhLovers > Larissa Caetano, #DuhLovers > Leticia Brozio, #DuhLovers > Maria Faceira, #DuhLovers > Maíra Soares, #DuhLovers > Nayane Alcantara, #DuhLovers > Pamela Otero, #DuhLovers > Rafaela Garcia, #DuhLovers > Roberta Frias, #DuhLovers > Simone Gianello, #DuhLovers > Sophia Marins, #DuhLovers > Taiane Igansi, #DuhLovers > Todas na Modinha";Cor;Bege;Tamanho;"PP (40)";"Largura do Tórax";"(66 a 70 cm) PP";149.00;137.00;0.10;8.00;16.00;35.00;0;5311BEGPP;;SIM;NÃO;;"Sutia Tomara Que Caia Super Sustentacao Bege 5311";"Sutiã Tomara Que Caia Super Sustentação Bege 5311";;"Duhellen Lingerie";SIM;5311BEGPP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"PP (40)";"Largura do Tórax";"(70 a 74 cm) PP/P";149.00;137.00;0.10;8.00;16.00;35.00;6;5311BEGPPCP;;;;;;;;;;5311BEGPPCP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"PP (40)";"Largura do Tórax";"(74 a 78 cm) PP/M";149.00;137.00;0.10;8.00;16.00;35.00;7;5311BEGPPCM;;;;;;;;;;5311BEGPPCM;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"P (42)";"Largura do Tórax";"(70 a 74 cm) P";149.00;137.00;0.20;8.00;16.00;35.00;160;5311BEGP;;;;;;;;;;5311BEGP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"P (42)";"Largura do Tórax";"(66 a 70 cm) P/PP";149.00;137.00;0.10;8.00;16.00;35.00;7;5311BEGPCPP;;;;;;;;;;5311BEGPCPP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"P (42)";"Largura do Tórax";"(74 a 78 cm) P/M";149.00;137.00;0.10;8.00;16.00;35.00;42;5311BEGPCM;;;;;;;;;;5311BEGPCM;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"P (42)";"Largura do Tórax";"(76 a 80 cm) P/G";149.00;137.00;0.10;8.00;16.00;35.00;6;5311BEGPCG;;;;;;;;;;5311BEGPCG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"M (44)";"Largura do Tórax";"(76 a 80 cm) M";149.00;137.00;0.20;8.00;16.00;35.00;276;5311BEGM;;;;;;;;;;5311BEGM;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"M (44)";"Largura do Tórax";"(66 a 70 cm) M/PP";149.00;137.00;0.10;8.00;16.00;35.00;8;5311BEGMCPP;;;;;;;;;;5311BEGMCPP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"M (44)";"Largura do Tórax";"(71 a 76 cm) M/P";149.00;137.00;0.10;8.00;16.00;35.00;40;5311BEGMCP;;;;;;;;;;5311BEGMCP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"M (44)";"Largura do Tórax";"(78 a 82 cm) M/G";149.00;137.00;0.10;8.00;16.00;35.00;95;5311BEGMCG;;;;;;;;;;5311BEGMCG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"M (44)";"Largura do Tórax";"(83 a 88 cm) M/GG";149.00;137.00;0.10;8.00;16.00;35.00;69;5311BEGMCGG;;;;;;;;;;5311BEGMCGG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"G (46)";"Largura do Tórax";"(80 a 84 cm) G";149.00;137.00;0.20;8.00;16.00;35.00;255;5311BEGG;;;;;;;;;;5311BEGG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"G (46)";"Largura do Tórax";"(70 a 74 cm) G/PP";149.00;137.00;0.10;8.00;16.00;35.00;4;5311BEGGCPP;;;;;;;;;;5311BEGGCPP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"G (46)";"Largura do Tórax";"(74 a 78 cm) G/P";149.00;137.00;0.10;8.00;16.00;35.00;102;5311BEGGCP;;;;;;;;;;5311BEGGCP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"G (46)";"Largura do Tórax";"(76 a 80 cm) G/M";149.00;137.00;0.10;8.00;16.00;35.00;34;5311BEGGCM;;;;;;;;;;5311BEGGCM;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"G (46)";"Largura do Tórax";"(85 a 90 cm) G/GG";149.00;137.00;0.10;8.00;16.00;35.00;97;5311BEGGCGG;;;;;;;;;;5311BEGGCGG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"G (46)";"Largura do Tórax";"(90 a 100 cm) G/XG";149.00;137.00;0.10;8.00;16.00;35.00;49;5311BEGGCXG;;;;;;;;;;5311BEGGCXG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"G (46)";"Largura do Tórax";"(101 a 107 cm) G/EG";149.00;137.00;0.10;8.00;16.00;35.00;8;5311BEGGCEG;;;;;;;;;;5311BEGGCEG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"GG (48)";"Largura do Tórax";"(86 a 92 cm) GG";149.00;137.00;0.10;8.00;16.00;35.00;149;5311BEGGG;;;;;;;;;;5311BEGGG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"GG (48)";"Largura do Tórax";"(70 a 74 cm) GG/PP";149.00;137.00;0.10;8.00;16.00;35.00;17;5311BEGGGCPP;;;;;;;;;;5311BEGGGCPP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"GG (48)";"Largura do Tórax";"(74 a 78 cm) GG/P";149.00;137.00;0.10;8.00;16.00;35.00;17;5311BEGGGCP;;;;;;;;;;5311BEGGGCP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"GG (48)";"Largura do Tórax";"(76 a 80 cm) GG/M";149.00;137.00;0.10;8.00;16.00;35.00;17;5311BEGGGCM;;;;;;;;;;5311BEGGGCM;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"GG (48)";"Largura do Tórax";"(80 a 86 cm) GG/G";149.00;137.00;0.10;8.00;16.00;35.00;141;5311BEGGGCG;;;;;;;;;;5311BEGGGCG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"GG (48)";"Largura do Tórax";"(90 a 100 cm) GG/XG";149.00;137.00;0.10;8.00;16.00;35.00;19;5311BEGGGCXG;;;;;;;;;;5311BEGGGCXG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"GG (48)";"Largura do Tórax";"(101 a 107 cm) GG/EG";149.00;137.00;0.10;8.00;16.00;35.00;0;5311BEGGGCEG;;;;;;;;;;5311BEGGGCEG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"XG (50)";"Largura do Tórax";"(92 a 100 cm) XG";149.00;137.00;0.10;8.00;16.00;35.00;67;5311BEGXG;;;;;;;;;;5311BEGXG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"XG (50)";"Largura do Tórax";"(70 a 78 cm) XG/P";149.00;137.00;0.10;8.00;16.00;35.00;25;5311BEGXGCP;;;;;;;;;;5311BEGXGCP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"XG (50)";"Largura do Tórax";"(79 a 86 cm) XG/M";149.00;137.00;0.10;8.00;16.00;35.00;50;5311BEGXGCM;;;;;;;;;;5311BEGXGCM;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"XG (50)";"Largura do Tórax";"(86 a 92 cm) XG/G";149.00;137.00;0.10;8.00;16.00;35.00;55;5311BEGXGCG;;;;;;;;;;5311BEGXGCG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"XG (50)";"Largura do Tórax";"(90 a 96 cm) XG/GG";149.00;137.00;0.10;8.00;16.00;35.00;12;5311BEGXGCGG;;;;;;;;;;5311BEGXGCGG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-bege-5311;;;Cor;Bege;Tamanho;"XG (50)";"Largura do Tórax";"(101 a 107 cm) XG/EG";149.00;137.00;0.10;8.00;16.00;35.00;12;5311BEGXGCEG;;;;;;;;;;5311BEGXGCEG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;"Sutiã Tomara Que Caia Super Sustentação Preto 5311";"Sutiãs > Tomara Que Caia > Super Sustentação, Sutiãs > ShapeWear, #DuhLovers > Amanda Tayar, #DuhLovers > Andrea Maluxenas, #DuhLovers > Ariane Mendes, #DuhLovers > Carol Magon, #DuhLovers > Camila Oliveira, #DuhLovers > Cati Sampaio, #DuhLovers > Consultora Dai, #DuhLovers > Dra. Marianna Mármora, #DuhLovers > Duda Mantovani, #DuhLovers > Ely Sabinno, #DuhLovers > Gabi Camargo, #DuhLovers > Gabi Frienzzo, #DuhLovers > Gabi Lima, #DuhLovers > Giulia Schwanke, #DuhLovers > Jessica Albuquerque, #DuhLovers > Jéssica Gomes, #DuhLovers > Julia Cascon, #DuhLovers > Kamila Smaili, #DuhLovers > Katia Carvalho, #DuhLovers > Kelly Silva, #DuhLovers > Lara Cunha, #DuhLovers > Lais Crisostomo, #DuhLovers > Larissa Caetano, #DuhLovers > Leticia Brozio, #DuhLovers > Maria Faceira, #DuhLovers > Maíra Soares, #DuhLovers > Nayane Alcantara, #DuhLovers > Pamela Otero, #DuhLovers > Rafaela Garcia, #DuhLovers > Roberta Frias, #DuhLovers > Simone Gianello, #DuhLovers > Sophia Marins, #DuhLovers > Taiane Igansi, #DuhLovers > Todas na Modinha, #DuhLovers > Vittoria Dutra";Cor;Preto;Tamanho;"PP (40)";"Largura do Tórax";"(66 a 70 cm) PP";149.00;137.00;0.10;8.00;16.00;35.00;19;5311PTOPP;;SIM;NÃO;;"Sutia Tomara Que Caia Super Sustentacao Preto 5311";"Sutiã Tomara Que Caia Super Sustentação Preto 5311";"Venha conhecer Sutiã Sem Alça Tomara Que Caia Preto da Duhellen, feito sob a medida ideal do seu corpo. Clique e confira!";"Duhellen Lingerie";SIM;5311PTOPP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"PP (40)";"Largura do Tórax";"(70 a 74 cm) PP/P";149.00;137.00;0.10;8.00;16.00;35.00;5;5311PTOPPCP;;;;;;;;;;5311PTOPPCP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"PP (40)";"Largura do Tórax";"(74 a 78 cm) PP/M";149.00;137.00;0.10;8.00;16.00;35.00;9;5311PTOPPCM;;;;;;;;;;5311PTOPPCM;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"P (42)";"Largura do Tórax";"(70 a 74 cm) P";149.00;137.00;0.10;8.00;16.00;35.00;51;5311PTOP;;;;;;;;;;5311PTOP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"P (42)";"Largura do Tórax";"(66 a 70 cm) P/PP";149.00;137.00;0.10;8.00;16.00;35.00;10;5311PTOPCPP;;;;;;;;;;5311PTOPCPP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"P (42)";"Largura do Tórax";"(74 a 78 cm) P/M";149.00;137.00;0.10;8.00;16.00;35.00;26;5311PTOPCM;;;;;;;;;;5311PTOPCM;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"P (42)";"Largura do Tórax";"(76 a 80 cm) P/G";149.00;137.00;0.10;8.00;16.00;35.00;4;5311PTOPCG;;;;;;;;;;5311PTOPCG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"M (44)";"Largura do Tórax";"(76 a 80 cm) M";149.00;137.00;0.10;8.00;16.00;35.00;83;5311PTOM;;;;;;;;;;5311PTOM;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"M (44)";"Largura do Tórax";"(66 a 70 cm) M/PP";149.00;137.00;0.10;8.00;16.00;35.00;6;5311PTOMCPP;;;;;;;;;;5311PTOMCPP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"M (44)";"Largura do Tórax";"(71 a 76 cm) M/P";149.00;137.00;0.10;8.00;16.00;35.00;65;5311PTOMCP;;;;;;;;;;5311PTOMCP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"M (44)";"Largura do Tórax";"(78 a 82 cm) M/G";149.00;137.00;0.10;8.00;16.00;35.00;106;5311PTOMCG;;;;;;;;;;5311PTOMCG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"M (44)";"Largura do Tórax";"(83 a 88 cm) M/GG";149.00;137.00;0.10;8.00;16.00;35.00;63;5311PTOMCGG;;;;;;;;;;5311PTOMCGG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"G (46)";"Largura do Tórax";"(80 a 84 cm) G";149.00;137.00;0.10;8.00;16.00;35.00;58;5311PTOG;;;;;;;;;;5311PTOG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"G (46)";"Largura do Tórax";"(70 a 74 cm) G/PP";149.00;137.00;0.10;8.00;16.00;35.00;6;5311PTOGCPP;;;;;;;;;;5311PTOGCPP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"G (46)";"Largura do Tórax";"(74 a 78 cm) G/P";149.00;137.00;0.10;8.00;16.00;35.00;38;5311PTOGCP;;;;;;;;;;5311PTOGCP;Feminino;Adulto;22.40
